Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-02 10:22:02.042
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
2.840,13339,375000.0,362181.59,375000.0,375000.0,375000.0,364905.73,375000.0,367032.46,,,,,
2.841,13340,375000.0,362204.96,375000.0,375000.0,375000.0,364915.02,375000.0,367043.48,,,,,
2.842,13341,375000.0,362138.46,375000.0,375000.0,375000.0,365026.17,375000.0,367159.51,,,,,
2.843,13342,375000.0,361989.97,375000.0,375000.0,375000.0,365221.28,375000.0,367362.41,,,,,
2.844,13343,375000.0,361783.71,375000.0,375000.0,375000.0,365461.01,375000.0,367612.2,,,,,
2.845,13344,375000.0,361554.15,375000.0,375000.0,375000.0,365696.09,375000.0,367858.6,,,,,
2.846,13345,375000.0,361337.11,375000.0,375000.0,375000.0,365881.94,375000.0,368055.78,,,,,
2.847,13346,375000.0,361161.14,375000.0,375000.0,375000.0,365991.27,375000.0,368175.11,,,,,
2.848,13347,375000.0,361041.86,375000.0,375000.0,375000.0,366020.19,375000.0,368211.53,,,,,
2.849,13348,375000.0,360981.08,375000.0,375000.0,375000.0,365986.08,375000.0,368181.53,,,,,
2.850,13349,375000.0,360970.41,375000.0,375000.0,375000.0,365918.15,375000.0,368113.9,,,,,
2.851,13350,375000.0,360997.55,375000.0,375000.0,375000.0,365844.74,375000.0,368037.0,,,,,
2.852,13351,375000.0,361052.62,375000.0,375000.0,375000.0,365782.19,375000.0,367967.71,,,,,
2.853,13352,375000.0,361131.84,375000.0,375000.0,375000.0,365729.73,375000.0,367906.08,,,,,
2.854,13353,375000.0,361237.19,375000.0,375000.0,375000.0,365672.12,375000.0,367837.94,,,,,
2.855,13354,375000.0,361372.45,375000.0,375000.0,375000.0,365588.92,375000.0,367743.97,,,,,
2.856,13355,375000.0,361537.41,375000.0,375000.0,375000.0,365466.51,375000.0,367611.51,,,,,
2.857,13356,375000.0,361722.92,375000.0,375000.0,375000.0,365307.74,375000.0,367444.24,,,,,
2.858,13357,375000.0,361909.12,375000.0,375000.0,375000.0,365135.23,375000.0,367265.35,,,,,
2.859,13358,375000.0,362068.11,375000.0,375000.0,375000.0,364986.43,375000.0,367112.67,,,,,
2.860,13359,375000.0,362170.37,375000.0,375000.0,375000.0,364902.04,375000.0,367027.17,,,,,
2.861,13360,375000.0,362192.95,375000.0,375000.0,375000.0,364912.01,375000.0,367038.94,,,,,
2.862,13361,375000.0,362126.6,375000.0,375000.0,375000.0,365024.25,375000.0,367155.89,,,,,
2.863,13362,375000.0,361979.3,375000.0,375000.0,375000.0,365220.42,375000.0,367359.52,,,,,
2.864,13363,375000.0,361774.83,375000.0,375000.0,375000.0,365460.53,375000.0,367609.37,,,,,
2.865,13364,375000.0,361546.88,375000.0,375000.0,375000.0,365694.87,375000.0,367854.89,,,,,
2.866,13365,375000.0,361330.54,375000.0,375000.0,375000.0,365878.88,375000.0,368050.36,,,,,
2.867,13366,375000.0,361153.98,375000.0,375000.0,375000.0,365985.85,375000.0,368167.67,,,,,
2.868,13367,375000.0,361033.04,375000.0,375000.0,375000.0,366012.79,375000.0,368202.51,,,,,
2.869,13368,375000.0,360970.23,375000.0,375000.0,375000.0,365977.89,375000.0,368172.01,,,,,
2.870,13369,375000.0,360957.98,375000.0,375000.0,375000.0,365910.77,375000.0,368105.22,,,,,
2.871,13370,375000.0,360984.57,375000.0,375000.0,375000.0,365839.52,375000.0,368030.29,,,,,
2.872,13371,375000.0,361040.22,375000.0,375000.0,375000.0,365779.74,375000.0,367963.43,,,,,
2.873,13372,375000.0,361120.72,375000.0,375000.0,375000.0,365729.77,375000.0,367903.98,,,,,
2.874,13373,375000.0,361227.45,375000.0,375000.0,375000.0,365673.68,375000.0,367837.18,,,,,
2.875,13374,375000.0,361363.65,375000.0,375000.0,375000.0,365590.8,375000.0,367743.5,,,,,
2.876,13375,375000.0,361528.91,375000.0,375000.0,375000.0,365467.73,375000.0,367610.46,,,,,
2.877,13376,375000.0,361714.22,375000.0,375000.0,375000.0,365307.84,375000.0,367442.15,,,,,
2.878,13377,375000.0,361900.12,375000.0,375000.0,375000.0,365134.23,375000.0,367262.17,,,,,
2.879,13378,375000.0,362059.01,375000.0,375000.0,375000.0,364984.65,375000.0,367108.62,,,,,
2.880,13379,375000.0,362161.48,375000.0,375000.0,375000.0,364899.84,375000.0,367022.57,,,,,
2.881,13380,375000.0,362184.44,375000.0,375000.0,375000.0,364909.63,375000.0,367034.07,,,,,
2.882,13381,375000.0,362118.39,375000.0,375000.0,375000.0,365021.8,375000.0,367150.97,,,,,
2.883,13382,375000.0,361971.11,375000.0,375000.0,375000.0,365217.98,375000.0,367354.75,,,,,
2.884,13383,375000.0,361766.41,375000.0,375000.0,375000.0,365458.3,375000.0,367605.02,,,,,
2.885,13384,375000.0,361538.2,375000.0,375000.0,375000.0,365693.18,375000.0,367851.26,,,,,
2.886,13385,375000.0,361321.82,375000.0,375000.0,375000.0,365878.11,375000.0,368047.74,,,,,
2.887,13386,375000.0,361145.63,375000.0,375000.0,375000.0,365986.22,375000.0,368166.19,,,,,
2.888,13387,375000.0,361025.45,375000.0,375000.0,375000.0,366014.23,375000.0,368201.99,,,,,
2.889,13388,375000.0,360963.56,375000.0,375000.0,375000.0,365979.96,375000.0,368171.99,,,,,
2.890,13389,375000.0,360952.09,375000.0,375000.0,375000.0,365912.74,375000.0,368105.01,,,,,
2.891,13390,375000.0,360979.07,375000.0,375000.0,375000.0,365840.58,375000.0,368029.19,,,,,
2.892,13391,375000.0,361034.62,375000.0,375000.0,375000.0,365779.31,375000.0,367960.98,,,,,
2.893,13392,375000.0,361114.63,375000.0,375000.0,375000.0,365727.7,375000.0,367900.11,,,,,
2.894,13393,375000.0,361220.68,375000.0,375000.0,375000.0,365670.36,375000.0,367832.28,,,,,
2.895,13394,375000.0,361356.28,375000.0,375000.0,375000.0,365587.04,375000.0,367738.3,,,,,
2.896,13395,375000.0,361521.2,375000.0,375000.0,375000.0,365464.47,375000.0,367605.77,,,,,
2.897,13396,375000.0,361706.54,375000.0,375000.0,375000.0,365305.76,375000.0,367438.53,,,,,
2.898,13397,375000.0,361892.77,375000.0,375000.0,375000.0,365133.48,375000.0,367259.68,,,,,
2.899,13398,375000.0,362052.13,375000.0,375000.0,375000.0,364984.68,375000.0,367106.77,,,,,
2.900,13399,375000.0,362154.94,375000.0,375000.0,375000.0,364899.6,375000.0,367020.44,,,,,
2.901,13400,375000.0,362177.82,375000.0,375000.0,375000.0,364907.96,375000.0,367030.68,,,,,
2.902,13401,375000.0,362111.06,375000.0,375000.0,375000.0,365017.93,375000.0,367145.72,,,,,
2.903,13402,375000.0,361962.45,375000.0,375000.0,375000.0,365211.93,375000.0,367347.7,,,,,
2.904,13403,375000.0,361756.04,375000.0,375000.0,375000.0,365450.97,375000.0,367596.94,,,,,
2.905,13404,375000.0,361526.19,375000.0,375000.0,375000.0,365686.08,375000.0,367843.4,,,,,
2.906,13405,375000.0,361308.79,375000.0,375000.0,375000.0,365872.75,375000.0,368041.32,,,,,
2.907,13406,375000.0,361132.58,375000.0,375000.0,375000.0,365983.52,375000.0,368161.88,,,,,
2.908,13407,375000.0,361013.41,375000.0,375000.0,375000.0,366014.1,375000.0,368199.66,,,,,
2.909,13408,375000.0,360953.2,375000.0,375000.0,375000.0,365981.32,375000.0,368170.69,,,,,
2.910,13409,375000.0,360943.36,375000.0,375000.0,375000.0,365913.93,375000.0,368103.4,,,,,
2.911,13410,375000.0,360971.23,375000.0,375000.0,375000.0,365840.06,375000.0,368026.03,,,,,
2.912,13411,375000.0,361026.5,375000.0,375000.0,375000.0,365776.28,375000.0,367955.67,,,,,
2.913,13412,375000.0,361105.16,375000.0,375000.0,375000.0,365722.35,375000.0,367892.85,,,,,
2.914,13413,375000.0,361209.36,375000.0,375000.0,375000.0,365663.72,375000.0,367823.98,,,,,
2.915,13414,375000.0,361343.39,375000.0,375000.0,375000.0,365580.5,375000.0,367730.11,,,,,
2.916,13415,375000.0,361507.73,375000.0,375000.0,375000.0,365459.2,375000.0,367598.68,,,,,
2.917,13416,375000.0,361693.73,375000.0,375000.0,375000.0,365302.32,375000.0,367432.97,,,,,
2.918,13417,375000.0,361881.61,375000.0,375000.0,375000.0,365131.73,375000.0,367255.56,,,,,
2.919,13418,375000.0,362042.99,375000.0,375000.0,375000.0,364984.04,375000.0,367103.63,,,,,
2.920,13419,375000.0,362147.51,375000.0,375000.0,375000.0,364899.47,375000.0,367017.78,,,,,
2.921,13420,375000.0,362171.38,375000.0,375000.0,375000.0,364908.0,375000.0,367028.2,,,,,
2.922,13421,375000.0,362104.91,375000.0,375000.0,375000.0,365018.12,375000.0,367143.36,,,,,
2.923,13422,375000.0,361956.22,375000.0,375000.0,375000.0,365212.43,375000.0,367345.54,,,,,
2.924,13423,375000.0,361749.78,375000.0,375000.0,375000.0,365451.82,375000.0,367594.99,,,,,
2.925,13424,375000.0,361520.19,375000.0,375000.0,375000.0,365687.0,375000.0,367841.44,,,,,
2.926,13425,375000.0,361303.23,375000.0,375000.0,375000.0,365873.22,375000.0,368038.93,,,,,
2.927,13426,375000.0,361127.29,375000.0,375000.0,375000.0,365982.98,375000.0,368158.68,,,,,
2.928,13427,375000.0,361007.88,375000.0,375000.0,375000.0,366012.29,375000.0,368195.5,,,,,
2.929,13428,375000.0,360946.78,375000.0,375000.0,375000.0,365978.51,375000.0,368165.87,,,,,
2.930,13429,375000.0,360935.71,375000.0,375000.0,375000.0,365910.9,375000.0,368098.59,,,,,
2.931,13430,375000.0,360962.55,375000.0,375000.0,375000.0,365837.86,375000.0,368022.1,,,,,
2.932,13431,375000.0,361017.6,375000.0,375000.0,375000.0,365775.76,375000.0,367953.29,,,,,
2.933,13432,375000.0,361097.11,375000.0,375000.0,375000.0,365723.83,375000.0,367892.25,,,,,
2.934,13433,375000.0,361203.06,375000.0,375000.0,375000.0,365666.82,375000.0,367824.76,,,,,
2.935,13434,375000.0,361339.12,375000.0,375000.0,375000.0,365584.23,375000.0,367731.38,,,,,
2.936,13435,375000.0,361504.96,375000.0,375000.0,375000.0,365462.31,375000.0,367599.33,,,,,
2.937,13436,375000.0,361691.27,375000.0,375000.0,375000.0,365303.76,375000.0,367432.12,,,,,
2.938,13437,375000.0,361878.07,375000.0,375000.0,375000.0,365131.03,375000.0,367252.82,,,,,
2.939,13438,375000.0,362037.32,375000.0,375000.0,375000.0,364981.5,375000.0,367099.28,,,,,
2.940,13439,375000.0,362139.41,375000.0,375000.0,375000.0,364896.0,375000.0,367012.63,,,,,
2.941,13440,375000.0,362161.37,375000.0,375000.0,375000.0,364904.78,375000.0,367023.3,,,,,
2.942,13441,375000.0,362094.09,375000.0,375000.0,375000.0,365016.13,375000.0,367139.56,,,,,
2.943,13442,375000.0,361945.78,375000.0,375000.0,375000.0,365212.02,375000.0,367343.09,,,,,
2.944,13443,375000.0,361740.56,375000.0,375000.0,375000.0,365452.52,375000.0,367593.46,,,,,
2.945,13444,375000.0,361512.34,375000.0,375000.0,375000.0,365687.69,375000.0,367839.81,,,,,
2.946,13445,375000.0,361296.24,375000.0,375000.0,375000.0,365872.53,375000.0,368036.03,,,,,
2.947,13446,375000.0,361120.23,375000.0,375000.0,375000.0,365979.92,375000.0,368153.67,,,,,
2.948,13447,375000.0,360999.84,375000.0,375000.0,375000.0,366006.71,375000.0,368188.3,,,,,
2.949,13448,375000.0,360937.25,375000.0,375000.0,375000.0,365971.28,375000.0,368157.25,,,,,
2.950,13449,375000.0,360924.82,375000.0,375000.0,375000.0,365903.65,375000.0,368089.95,,,,,
2.951,13450,375000.0,360950.98,375000.0,375000.0,375000.0,365832.32,375000.0,368014.92,,,,,
2.952,13451,375000.0,361006.29,375000.0,375000.0,375000.0,365773.08,375000.0,367948.51,,,,,
2.953,13452,375000.0,361086.87,375000.0,375000.0,375000.0,365724.04,375000.0,367889.85,,,,,
2.954,13453,375000.0,361194.19,375000.0,375000.0,375000.0,365668.75,375000.0,367823.75,,,,,
2.955,13454,375000.0,361331.28,375000.0,375000.0,375000.0,365586.01,375000.0,367730.21,,,,,
2.956,13455,375000.0,361497.28,375000.0,375000.0,375000.0,365462.12,375000.0,367596.53,,,,,
2.957,13456,375000.0,361682.72,375000.0,375000.0,375000.0,365300.61,375000.0,367426.9,,,,,
2.958,13457,375000.0,361867.88,375000.0,375000.0,375000.0,365125.11,375000.0,367245.37,,,,,
2.959,13458,375000.0,362025.3,375000.0,375000.0,375000.0,364974.03,375000.0,367090.6,,,,,
2.960,13459,375000.0,362125.96,375000.0,375000.0,375000.0,364888.59,375000.0,367004.03,,,,,
2.961,13460,375000.0,362147.32,375000.0,375000.0,375000.0,364898.71,375000.0,367015.8,,,,,
2.962,13461,375000.0,362080.28,375000.0,375000.0,375000.0,365011.81,375000.0,367133.51,,,,,
2.963,13462,375000.0,361932.76,375000.0,375000.0,375000.0,365209.04,375000.0,367338.2,,,,,
2.964,13463,375000.0,361728.39,375000.0,375000.0,375000.0,365450.08,375000.0,367589.12,,,,,
2.965,13464,375000.0,361500.77,375000.0,375000.0,375000.0,365685.2,375000.0,367835.62,,,,,
2.966,13465,375000.0,361285.02,375000.0,375000.0,375000.0,365870.07,375000.0,368032.06,,,,,
2.967,13466,375000.0,361109.41,375000.0,375000.0,375000.0,365978.12,375000.0,368150.4,,,,,
2.968,13467,375000.0,360989.85,375000.0,375000.0,375000.0,366006.31,375000.0,368186.24,,,,,
2.969,13468,375000.0,360928.67,375000.0,375000.0,375000.0,365972.45,375000.0,368156.41,,,,,
2.970,13469,375000.0,360917.92,375000.0,375000.0,375000.0,365905.6,375000.0,368089.64,,,,,
2.971,13470,375000.0,360945.39,375000.0,375000.0,375000.0,365833.5,375000.0,368013.85,,,,,
2.972,13471,375000.0,361000.83,375000.0,375000.0,375000.0,365771.84,375000.0,367945.42,,,,,
2.973,13472,375000.0,361079.92,375000.0,375000.0,375000.0,365719.53,375000.0,367884.17,,,,,
2.974,13473,375000.0,361184.34,375000.0,375000.0,375000.0,365661.55,375000.0,367816.05,,,,,
2.975,13474,375000.0,361318.1,375000.0,375000.0,375000.0,365578.07,375000.0,367722.11,,,,,
2.976,13475,375000.0,361481.68,375000.0,375000.0,375000.0,365456.02,375000.0,367590.06,,,,,
2.977,13476,375000.0,361666.76,375000.0,375000.0,375000.0,365298.36,375000.0,367423.57,,,,,
2.978,13477,375000.0,361854.02,375000.0,375000.0,375000.0,365127.16,375000.0,367245.39,,,,,
2.979,13478,375000.0,362015.34,375000.0,375000.0,375000.0,364978.94,375000.0,367092.7,,,,,
2.980,13479,375000.0,362120.25,375000.0,375000.0,375000.0,364893.56,375000.0,367005.92,,,,,
2.981,13480,375000.0,362144.5,375000.0,375000.0,375000.0,364900.77,375000.0,367015.14,,,,,
2.982,13481,375000.0,362077.84,375000.0,375000.0,375000.0,365009.18,375000.0,367128.93,,,,,
2.983,13482,375000.0,361928.02,375000.0,375000.0,375000.0,365201.85,375000.0,367329.92,,,,,
2.984,13483,375000.0,361719.65,375000.0,375000.0,375000.0,365440.32,375000.0,367578.78,,,,,
2.985,13484,375000.0,361487.98,375000.0,375000.0,375000.0,365675.8,375000.0,367825.58,,,,,
2.986,13485,375000.0,361269.64,375000.0,375000.0,375000.0,365863.57,375000.0,368024.34,,,,,
2.987,13486,375000.0,361093.73,375000.0,375000.0,375000.0,365975.65,375000.0,368145.84,,,,,
2.988,13487,375000.0,360975.89,375000.0,375000.0,375000.0,366007.16,375000.0,368184.25,,,,,
2.989,13488,375000.0,360917.39,375000.0,375000.0,375000.0,365974.57,375000.0,368155.37,,,,,
2.990,13489,375000.0,360908.93,375000.0,375000.0,375000.0,365906.62,375000.0,368087.66,,,,,
2.991,13490,375000.0,360937.35,375000.0,375000.0,375000.0,365831.76,375000.0,368009.64,,,,,
2.992,13491,375000.0,360992.29,375000.0,375000.0,375000.0,365767.03,375000.0,367938.72,,,,,
2.993,13492,375000.0,361070.09,375000.0,375000.0,375000.0,365712.61,375000.0,367875.73,,,,,
2.994,13493,375000.0,361173.46,375000.0,375000.0,375000.0,365654.14,375000.0,367807.11,,,,,
2.995,13494,375000.0,361307.22,375000.0,375000.0,375000.0,365571.64,375000.0,367713.84,,,,,
2.996,13495,375000.0,361472.04,375000.0,375000.0,375000.0,365451.31,375000.0,367583.07,,,,,
2.997,13496,375000.0,361659.14,375000.0,375000.0,375000.0,365295.28,375000.0,367417.87,,,,,
2.998,13497,375000.0,361848.33,375000.0,375000.0,375000.0,365125.15,375000.0,367240.66,,,,,
2.999,13498,375000.0,362010.76,375000.0,375000.0,375000.0,364977.46,375000.0,367088.61,,,,,
3.000,13499,375000.0,362115.73,375000.0,375000.0,375000.0,364892.48,375000.0,367002.44,,,,,
3.001,13500,375000.0,362139.33,375000.0,375000.0,375000.0,364900.37,375000.0,367012.48,,,,,
3.002,13501,375000.0,362072.0,375000.0,375000.0,375000.0,365009.85,375000.0,367127.32,,,,,
3.003,13502,375000.0,361922.13,375000.0,375000.0,375000.0,365203.64,375000.0,367329.28,,,,,
3.004,13503,375000.0,361714.5,375000.0,375000.0,375000.0,365442.74,375000.0,367578.59,,,,,
3.005,13504,375000.0,361483.97,375000.0,375000.0,375000.0,365677.85,375000.0,367824.97,,,,,
3.006,13505,375000.0,361266.52,375000.0,375000.0,375000.0,365864.21,375000.0,368022.45,,,,,
3.007,13506,375000.0,361090.59,375000.0,375000.0,375000.0,365974.27,375000.0,368142.25,,,,,
3.008,13507,375000.0,360971.66,375000.0,375000.0,375000.0,366003.96,375000.0,368179.19,,,,,
3.009,13508,375000.0,360911.37,375000.0,375000.0,375000.0,365970.53,375000.0,368149.68,,,,,
3.010,13509,375000.0,360901.19,375000.0,375000.0,375000.0,365903.07,375000.0,368082.42,,,,,
3.011,13510,375000.0,360928.73,375000.0,375000.0,375000.0,365829.84,375000.0,368005.73,,,,,
3.012,13511,375000.0,360984.01,375000.0,375000.0,375000.0,365767.14,375000.0,367936.43,,,,,
3.013,13512,375000.0,361063.18,375000.0,375000.0,375000.0,365714.31,375000.0,367874.66,,,,,
3.014,13513,375000.0,361168.27,375000.0,375000.0,375000.0,365656.35,375000.0,367806.41,,,,,
3.015,13514,375000.0,361303.26,375000.0,375000.0,375000.0,365573.1,375000.0,367712.53,,,,,
3.016,13515,375000.0,361468.21,375000.0,375000.0,375000.0,365451.13,375000.0,367580.48,,,,,
3.017,13516,375000.0,361654.23,375000.0,375000.0,375000.0,365293.21,375000.0,367413.85,,,,,
3.018,13517,375000.0,361841.5,375000.0,375000.0,375000.0,365121.58,375000.0,367235.5,,,,,
3.019,13518,375000.0,362001.82,375000.0,375000.0,375000.0,364973.14,375000.0,367082.86,,,,,
3.020,13519,375000.0,362105.13,375000.0,375000.0,375000.0,364888.15,375000.0,366996.63,,,,,
3.021,13520,375000.0,362127.86,375000.0,375000.0,375000.0,364896.5,375000.0,367006.91,,,,,
3.022,13521,375000.0,362060.43,375000.0,375000.0,375000.0,365006.53,375000.0,367122.06,,,,,
3.023,13522,375000.0,361910.95,375000.0,375000.0,375000.0,365200.72,375000.0,367324.24,,,,,
3.024,13523,375000.0,361703.88,375000.0,375000.0,375000.0,365439.98,375000.0,367573.67,,,,,
3.025,13524,375000.0,361473.89,375000.0,375000.0,375000.0,365675.1,375000.0,367820.12,,,,,
3.026,13525,375000.0,361256.89,375000.0,375000.0,375000.0,365861.43,375000.0,368017.7,,,,,
3.027,13526,375000.0,361081.4,375000.0,375000.0,375000.0,365971.48,375000.0,368137.61,,,,,
3.028,13527,375000.0,360962.93,375000.0,375000.0,375000.0,366001.17,375000.0,368174.61,,,,,
3.029,13528,375000.0,360903.05,375000.0,375000.0,375000.0,365967.66,375000.0,368145.05,,,,,
3.030,13529,375000.0,360893.06,375000.0,375000.0,375000.0,365900.05,375000.0,368077.62,,,,,
3.031,13530,375000.0,360920.38,375000.0,375000.0,375000.0,365826.6,375000.0,368000.7,,,,,
3.032,13531,375000.0,360974.94,375000.0,375000.0,375000.0,365763.74,375000.0,367931.21,,,,,
3.033,13532,375000.0,361052.99,375000.0,375000.0,375000.0,365710.83,375000.0,367869.35,,,,,
3.034,13533,375000.0,361156.84,375000.0,375000.0,375000.0,365652.83,375000.0,367801.04,,,,,
3.035,13534,375000.0,361290.76,375000.0,375000.0,375000.0,365569.48,375000.0,367707.02,,,,,
3.036,13535,375000.0,361455.11,375000.0,375000.0,375000.0,365447.2,375000.0,367574.64,,,,,
3.037,13536,375000.0,361641.06,375000.0,375000.0,375000.0,365288.72,375000.0,367407.43,,,,,
3.038,13537,375000.0,361828.71,375000.0,375000.0,375000.0,365116.38,375000.0,367228.43,,,,,
3.039,13538,375000.0,361989.68,375000.0,375000.0,375000.0,364967.34,375000.0,367075.28,,,,,
3.040,13539,375000.0,362093.65,375000.0,375000.0,375000.0,364882.1,375000.0,366988.91,,,,,
3.041,13540,375000.0,362116.89,375000.0,375000.0,375000.0,364890.69,375000.0,366999.53,,,,,
3.042,13541,375000.0,362049.72,375000.0,375000.0,375000.0,365001.35,375000.0,367115.35,,,,,
3.043,13542,375000.0,361900.19,375000.0,375000.0,375000.0,365196.3,375000.0,367318.27,,,,,
3.044,13543,375000.0,361692.77,375000.0,375000.0,375000.0,365436.12,375000.0,367568.17,,,,,
3.045,13544,375000.0,361462.13,375000.0,375000.0,375000.0,365671.39,375000.0,367814.64,,,,,
3.046,13545,375000.0,361244.27,375000.0,375000.0,375000.0,365857.43,375000.0,368011.81,,,,,
3.047,13546,375000.0,361067.86,375000.0,375000.0,375000.0,365966.93,375000.0,368131.07,,,,,
3.048,13547,375000.0,360948.63,375000.0,375000.0,375000.0,365996.07,375000.0,368167.44,,,,,
3.049,13548,375000.0,360888.35,375000.0,375000.0,375000.0,365962.17,375000.0,368137.43,,,,,
3.050,13549,375000.0,360878.42,375000.0,375000.0,375000.0,365894.32,375000.0,368069.72,,,,,
3.051,13550,375000.0,360906.23,375000.0,375000.0,375000.0,365820.64,375000.0,367992.57,,,,,
3.052,13551,375000.0,360961.55,375000.0,375000.0,375000.0,365757.43,375000.0,367922.76,,,,,
3.053,13552,375000.0,361040.38,375000.0,375000.0,375000.0,365704.05,375000.0,367860.5,,,,,
3.054,13553,375000.0,361144.84,375000.0,375000.0,375000.0,365645.68,375000.0,367791.91,,,,,
3.055,13554,375000.0,361279.2,375000.0,375000.0,375000.0,365562.39,375000.0,367698.03,,,,,
3.056,13555,375000.0,361443.89,375000.0,375000.0,375000.0,365440.84,375000.0,367566.41,,,,,
3.057,13556,375000.0,361630.23,375000.0,375000.0,375000.0,365283.75,375000.0,367400.57,,,,,
3.058,13557,375000.0,361818.4,375000.0,375000.0,375000.0,365113.13,375000.0,367223.18,,,,,
3.059,13558,375000.0,361979.89,375000.0,375000.0,375000.0,364965.55,375000.0,367071.4,,,,,
3.060,13559,375000.0,362084.14,375000.0,375000.0,375000.0,364881.01,375000.0,366985.65,,,,,
3.061,13560,375000.0,362107.15,375000.0,375000.0,375000.0,364889.3,375000.0,366995.95,,,,,
3.062,13561,375000.0,362039.12,375000.0,375000.0,375000.0,364998.83,375000.0,367110.68,,,,,
3.063,13562,375000.0,361888.28,375000.0,375000.0,375000.0,365192.32,375000.0,367312.18,,,,,
3.064,13563,375000.0,361679.52,375000.0,375000.0,375000.0,365430.93,375000.0,367560.87,,,,,
3.065,13564,375000.0,361448.06,375000.0,375000.0,375000.0,365665.64,375000.0,367806.74,,,,,
3.066,13565,375000.0,361230.27,375000.0,375000.0,375000.0,365851.85,375000.0,368003.96,,,,,
3.067,13566,375000.0,361054.89,375000.0,375000.0,375000.0,365962.04,375000.0,368123.77,,,,,
3.068,13567,375000.0,360937.29,375000.0,375000.0,375000.0,365992.0,375000.0,368160.87,,,,,
3.069,13568,375000.0,360878.71,375000.0,375000.0,375000.0,365958.8,375000.0,368131.55,,,,,
3.070,13569,375000.0,360870.04,375000.0,375000.0,375000.0,365891.44,375000.0,368064.44,,,,,
3.071,13570,375000.0,360898.39,375000.0,375000.0,375000.0,365818.16,375000.0,367987.83,,,,,
3.072,13571,375000.0,360953.61,375000.0,375000.0,375000.0,365755.35,375000.0,367918.55,,,,,
3.073,13572,375000.0,361031.99,375000.0,375000.0,375000.0,365702.33,375000.0,367856.72,,,,,
3.074,13573,375000.0,361135.94,375000.0,375000.0,375000.0,365644.07,375000.0,367788.22,,,,,
3.075,13574,375000.0,361269.82,375000.0,375000.0,375000.0,365560.32,375000.0,367693.84,,,,,
3.076,13575,375000.0,361433.9,375000.0,375000.0,375000.0,365437.62,375000.0,367561.06,,,,,
3.077,13576,375000.0,361619.25,375000.0,375000.0,375000.0,365278.9,375000.0,367393.64,,,,,
3.078,13577,375000.0,361805.93,375000.0,375000.0,375000.0,365106.67,375000.0,367214.75,,,,,
3.079,13578,375000.0,361965.68,375000.0,375000.0,375000.0,364958.17,375000.0,367062.13,,,,,
3.080,13579,375000.0,362068.51,375000.0,375000.0,375000.0,364873.84,375000.0,366976.6,,,,,
3.081,13580,375000.0,362091.15,375000.0,375000.0,375000.0,364883.44,375000.0,366988.1,,,,,
3.082,13581,375000.0,362024.24,375000.0,375000.0,375000.0,364994.9,375000.0,367104.54,,,,,
3.083,13582,375000.0,361875.92,375000.0,375000.0,375000.0,365190.09,375000.0,367307.52,,,,,
3.084,13583,375000.0,361670.33,375000.0,375000.0,375000.0,365429.42,375000.0,367556.85,,,,,
3.085,13584,375000.0,361441.54,375000.0,375000.0,375000.0,365663.53,375000.0,367802.23,,,,,
3.086,13585,375000.0,361224.87,375000.0,375000.0,375000.0,365848.02,375000.0,367998.07,,,,,
3.087,13586,375000.0,361048.58,375000.0,375000.0,375000.0,365956.01,375000.0,368116.17,,,,,
3.088,13587,375000.0,360928.4,375000.0,375000.0,375000.0,365984.08,375000.0,368151.86,,,,,
3.089,13588,375000.0,360866.65,375000.0,375000.0,375000.0,365949.89,375000.0,368121.86,,,,,
3.090,13589,375000.0,360855.54,375000.0,375000.0,375000.0,365882.61,375000.0,368054.84,,,,,
3.091,13590,375000.0,360883.21,375000.0,375000.0,375000.0,365810.23,375000.0,367978.85,,,,,
3.092,13591,375000.0,360939.76,375000.0,375000.0,375000.0,365748.64,375000.0,367910.36,,,,,
3.093,13592,375000.0,361020.9,375000.0,375000.0,375000.0,365696.76,375000.0,367849.2,,,,,
3.094,13593,375000.0,361127.89,375000.0,375000.0,375000.0,365639.33,375000.0,367781.22,,,,,
3.095,13594,375000.0,361263.92,375000.0,375000.0,375000.0,365556.13,375000.0,367687.31,,,,,
3.096,13595,375000.0,361428.57,375000.0,375000.0,375000.0,365433.86,375000.0,367555.09,,,,,
3.097,13596,375000.0,361612.97,375000.0,375000.0,375000.0,365275.58,375000.0,367388.37,,,,,
3.098,13597,375000.0,361797.86,375000.0,375000.0,375000.0,365103.84,375000.0,367210.25,,,,,
3.099,13598,375000.0,361955.9,375000.0,375000.0,375000.0,364955.79,375000.0,367058.28,,,,,
3.100,13599,375000.0,362057.85,375000.0,375000.0,375000.0,364871.76,375000.0,366973.12,,,,,
3.101,13600,375000.0,362080.64,375000.0,375000.0,375000.0,364881.51,375000.0,366984.69,,,,,
3.102,13601,375000.0,362014.61,375000.0,375000.0,375000.0,364992.97,375000.0,367101.01,,,,,
3.103,13602,375000.0,361867.33,375000.0,375000.0,375000.0,365188.16,375000.0,367303.84,,,,,
