Cygnus version: 0.28.0.6,File version: 2021.11
Operative system: Windows
Record datetime: 2024-07-01 11:26:19.142
Device ID: A8EEG_DONGLE_BWS2540
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,Fz,C3,C4,Pz,O1,O2,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.181,102805,374723.42,374815.51,375000.09,375000.0,374972.24,374994.88,375000.0,375000.0,,,,,
0.182,102806,374732.48,374824.25,375001.82,375000.0,374980.12,374999.15,375000.0,375000.0,,,,,
0.183,102807,374741.64,374833.03,375001.83,375000.0,374987.6,375001.16,375000.0,375000.0,,,,,
0.184,102808,374749.84,374840.77,375000.71,375000.0,374993.88,375001.17,375000.0,375000.0,,,,,
0.185,102809,374756.14,374846.58,374999.38,375000.0,374998.4,375000.05,375000.0,375000.0,,,,,
0.186,102810,374759.87,374849.87,374998.61,375000.0,375000.84,374998.9,375000.0,375000.0,,,,,
0.187,102811,374760.76,374850.47,374998.77,375000.0,375001.19,374998.54,375000.0,375000.0,,,,,
0.188,102812,374758.94,374848.58,374999.64,375000.0,374999.68,374999.21,375000.0,375000.0,,,,,
0.189,102813,374754.82,374844.65,375000.65,375000.0,374996.66,375000.51,375000.0,375000.0,,,,,
0.190,102814,374749.02,374839.26,375001.24,375000.0,374992.53,375001.65,375000.0,375000.0,,,,,
0.191,102815,374742.26,374833.04,375001.11,375000.0,374987.67,375001.76,375000.0,375000.0,,,,,
0.192,102816,374735.22,374826.58,375000.33,375000.0,374982.36,375000.34,375000.0,375000.0,,,,,
0.193,102817,374728.52,374820.43,374999.29,375000.0,374976.89,374997.44,375000.0,375000.0,,,,,
0.194,102818,374722.69,374815.07,374998.42,375000.0,374971.6,374993.71,375000.0,375000.0,,,,,
0.195,102819,374718.2,374810.93,374997.97,375000.0,374967.01,374990.14,375000.0,375000.0,,,,,
0.196,102820,374715.43,374808.39,374997.97,375000.0,374963.81,374987.73,375000.0,375000.0,,,,,
0.197,102821,374714.67,374807.75,374998.24,375000.0,374962.73,374987.14,375000.0,375000.0,,,,,
0.198,102822,374716.15,374809.2,374998.56,375000.0,374964.32,374988.51,375000.0,375000.0,,,,,
0.199,102823,374719.91,374812.79,374998.82,375000.0,374968.65,374991.36,375000.0,375000.0,,,,,
0.200,102824,374725.83,374818.4,374999.07,375000.0,374975.18,374994.88,375000.0,375000.0,,,,,
0.201,102825,374733.51,374825.66,374999.38,375000.0,374982.83,374998.11,375000.0,375000.0,,,,,
0.202,102826,374742.34,374833.99,374999.8,375000.0,374990.19,375000.37,375000.0,375000.0,,,,,
0.203,102827,374751.48,374842.61,375000.23,375000.0,374996.04,375001.34,375000.0,375000.0,,,,,
0.204,102828,374760.0,374850.63,375000.53,375000.0,374999.68,375001.2,375000.0,375000.0,,,,,
0.205,102829,374766.97,374857.15,375000.54,375000.0,375001.16,375000.44,375000.0,375000.0,,,,,
